product_id,product_name,category,brand,price,rating_avg_clean,stock_quantity,total_views,total_clicks,total_add_to_cart,total_purchase_rows,total_revenue,ctr_percent,click_to_purchase_rate_percent,opportunity_type,recommendation
daac50fd-b0f3-401b-8e4f-82b6573ea539,An Premium Pioneer,Books,Simon & Schuster,16.41,4.0,1,1,2,2,1,66.28,200.0,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
7ae6b7f0-2a30-496f-81dc-2229f4652ad5,Wilson 77L Camping Gear,Sports & Outdoors,Wilson,42.09,4.0,1,1,2,2,1,41.77,200.0,50.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
9ad8f49e-aafa-48f2-bb7a-71d99ae9d860,Nestle Organic Organic Food,Grocery & Gourmet,Nestle,8.97,5.0,1,1,1,1,1,35.52,100.0,100.0,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
4002658b-d144-4603-8452-7e18942e4e74,Modern of stars,Books,Cambridge Press,17.23,4.0,1,1,3,2,1,17.49,300.0,33.33,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
b8cfd15d-f114-4dc4-8b81-eb89f074c4bb,L'Oreal Haircare Serum,Beauty & Personal Care,L'Oreal,14.36,,1,1,0,1,1,15.04,0.0,,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
4890520e-e077-4212-b75c-57def8dd8cd7,The robust bear,Books,Penguin Books,10.69,3.0,1,1,0,1,1,10.92,0.0,,High Revenue - Low Stock,Prioritize stock replenishment for high-performing products.
18ac2bb9-bb4b-4d23-9114-b3bf76134b6b,Nestle Organic Pantry Staple,Grocery & Gourmet,Nestle,9.91,4.0,1,153,41,34,6,97.43,26.8,14.63,High View - Low CTR,"Optimize product thumbnail, product title, price display, product ranking, and promotional badge."
d9963a88-d54f-4a18-b655-414ea714832a,Wilson Camping Gear Kit,Sports & Outdoors,Wilson,62.65,4.3,1,139,40,25,6,495.22,28.78,15.0,High View - Low CTR,"Optimize product thumbnail, product title, price display, product ranking, and promotional badge."
be60ab9a-20b4-493b-8eb1-96560541155e,Bose Galaxy Pro11,Electronics,Bose,53.56,4.0,2,134,37,18,4,213.65,27.61,10.81,High View - Low CTR,"Optimize product thumbnail, product title, price display, product ranking, and promotional badge."
02287feb-fd4c-46db-bba2-c8fbd0059fe9,Apple Ultra Prime3,Electronics,Apple,530.27,3.3,1,121,35,28,4,2146.77,28.93,11.43,High View - Low CTR,"Optimize product thumbnail, product title, price display, product ranking, and promotional badge."
2c625841-a848-47a7-bae9-4be42c6f6846,Goodyear Fluid SAE 5W-30,Automotive,Goodyear,205.45,5.0,1,106,27,16,1,391.78,25.47,3.7,High View - Low CTR,"Optimize product thumbnail, product title, price display, product ranking, and promotional badge."
5dfa0ac8-a67b-4d42-9877-036cead74d27,Staples Printer Pro,Office Products,Staples,41.18,3.7,1,103,28,16,3,166.76,27.18,10.71,High View - Low CTR,"Optimize product thumbnail, product title, price display, product ranking, and promotional badge."
6411e0b8-d915-4f88-83c3-b81148416eea,Cuisinart Furniture Set,Home & Kitchen,Cuisinart,33.06,3.8,4,94,26,20,4,165.32,27.66,15.38,High View - Low CTR,"Optimize product thumbnail, product title, price display, product ranking, and promotional badge."
83193959-a250-4c8f-a4ac-62280593a762,Timberland Adjustable Fitness Equipment,Sports & Outdoors,Timberland,88.66,5.0,1,92,25,15,1,90.65,27.17,4.0,High View - Low CTR,"Optimize product thumbnail, product title, price display, product ranking, and promotional badge."
279e9971-91eb-4601-99cc-a3f3a1bfbe83,Apple Classic Smartwatch,Electronics,Apple,77.92,3.5,1,86,24,11,2,154.44,27.91,8.33,High View - Low CTR,"Optimize product thumbnail, product title, price display, product ranking, and promotional badge."
8b90ec3c-b810-484a-8a6e-3631149ecacb,Goodyear Car Accessorie - Navy,Automotive,Goodyear,53.23,4.0,2,85,25,8,1,54.34,29.41,4.0,High View - Low CTR,"Optimize product thumbnail, product title, price display, product ranking, and promotional badge."
bd62a52c-fda1-4881-9d1a-6193ced2fca2,Fellowes Premium Stationery Set,Office Products,Fellowes,24.55,5.0,5,80,21,15,1,25.6,26.25,4.76,High View - Low CTR,"Optimize product thumbnail, product title, price display, product ranking, and promotional badge."
7b32ddb0-3ecc-4e67-a448-e9e9311f6379,Nestle Snack Variety Pack,Grocery & Gourmet,Nestle,18.22,3.5,1,69,15,13,2,89.93,21.74,13.33,High View - Low CTR,"Optimize product thumbnail, product title, price display, product ranking, and promotional badge."
74073ef0-27ce-4323-a134-ae96c9cd6dca,KitchenAid Ultra-Soft Bedding,Home & Kitchen,KitchenAid,42.83,,5,62,16,11,0,0.0,25.81,0.0,High View - Low CTR,"Optimize product thumbnail, product title, price display, product ranking, and promotional badge."
037cec35-3b10-4dec-bc5d-f1872c162070,Adidas Classic Accessorie,Clothing & Accessories,Adidas,34.73,1.0,22,58,16,12,1,33.92,27.59,6.25,High View - Low CTR,"Optimize product thumbnail, product title, price display, product ranking, and promotional badge."
a23bf6eb-55dc-486b-934c-2af91e7e1b11,Apple Z19 Smartphone,Electronics,Apple,208.83,4.0,1,56,13,11,4,1059.09,23.21,30.77,High View - Low CTR,"Optimize product thumbnail, product title, price display, product ranking, and promotional badge."
11be4dba-b87b-40c3-bad6-8ceb3e4d9bcc,Zara Casual Menswear,Clothing & Accessories,Zara,27.7,,1,53,8,8,2,84.88,15.09,25.0,High View - Low CTR,"Optimize product thumbnail, product title, price display, product ranking, and promotional badge."
8d0e558c-e441-49cc-8b6c-eb1cb7b2c999,Superior vanguard Adventure,Books,Penguin Books,18.81,5.0,1,53,15,7,1,36.2,28.3,6.67,High View - Low CTR,"Optimize product thumbnail, product title, price display, product ranking, and promotional badge."
